MontoCredito;IngresoNeto;CoefCreditoAvaluo;MontoCuota;GradoAcademico;BuenPagador
12290;2;11;MuyBajo;Licenciatura;No
49828;2;12;MuyBajo;Bachiller;No
175539;2;12;Bajo;Bachiller;No
10981;2;11;Bajo;Licenciatura;No
13405;2;11;Bajo;Licenciatura;No
11632;2;6;Medio;Licenciatura;No
73265;1;11;Medio;Licenciatura;No
177430;1;11;Medio;Licenciatura;No
73030;1;4;Medio;Bachiller;No
259793;1;11;MuyBajo;Bachiller;No
85020;1;11;Bajo;Bachiller;No
70328;1;11;Medio;Bachiller;No
80547;1;1;Medio;Bachiller;No
14316;1;1;Bajo;Bachiller;No
186167;1;1;Bajo;Bachiller;No
66914;1;11;Medio;Licenciatura;No
61883;1;12;MuyBajo;Licenciatura;No
43715;1;12;Bajo;Licenciatura;No
283921;1;12;Alto;Licenciatura;No
184078;1;12;Alto;Licenciatura;No
127450;1;12;Alto;Licenciatura;No
87975;1;12;Alto;Licenciatura;No
146353;1;12;Alto;Licenciatura;No
78640;1;12;Alto;Licenciatura;No
143649;2;8;Bajo;Bachiller;No
19044;1;12;MuyBajo;Bachiller;No
74345;2;11;Medio;Bachiller;No
202726;1;11;Medio;Bachiller;No
13464;1;11;Medio;Bachiller;No
270667;1;11;Medio;Bachiller;No
31180;1;11;Medio;Bachiller;No
107239;1;1;Medio;Bachiller;No
146641;1;1;Medio;Bachiller;No
116247;1;1;Medio;Bachiller;No
41299;1;1;Medio;Bachiller;No
56341;2;12;Bajo;Bachiller;No
15691;1;11;Medio;Bachiller;No
76764;1;1;Medio;Bachiller;No
45976;1;4;Medio;Bachiller;No
146706;1;1;Medio;Bachiller;No
14604;2;6;Medio;Licenciatura;No
291408;1;1;Medio;Bachiller;No
48694;1;4;Medio;Bachiller;No
207493;1;1;Medio;Bachiller;No
39144;1;4;Medio;Bachiller;No
42626;2;6;Medio;Licenciatura;No
114010;1;8;Bajo;Bachiller;No
88090;2;11;Medio;Licenciatura;No
24706;2;11;Medio;Licenciatura;No
41198;2;11;Medio;Licenciatura;No
36533;2;11;Medio;Bachiller;No
46159;2;11;Medio;Bachiller;No
29615;2;11;Medio;Bachiller;No
31193;1;11;Alto;Bachiller;No
18285;2;5;Alto;Bachiller;No
18086;2;11;Bajo;Bachiller;No
50165;2;12;Medio;Bachiller;No
107261;2;12;Medio;Bachiller;No
147437;1;12;Medio;Licenciatura;No
71482;1;12;Medio;Licenciatura;No
110673;1;12;Medio;Licenciatura;No
90359;1;12;Medio;Licenciatura;No
12059;1;11;Medio;Bachiller;No
86941;1;11;Alto;Bachiller;No
10276;1;11;Bajo;Bachiller;No
91201;2;11;Bajo;Bachiller;No
10923;2;11;Medio;Bachiller;No
104794;2;11;Medio;Bachiller;No
14663;2;11;Medio;Bachiller;No
63438;2;11;Medio;Bachiller;No
123291;2;11;Medio;Bachiller;No
50514;2;6;Bajo;Bachiller;No
41388;2;6;Bajo;Bachiller;No
18862;2;6;Medio;Bachiller;No
97115;2;12;Medio;Bachiller;No
18544;1;11;Medio;Bachiller;No
15896;2;6;Medio;Bachiller;No
14375;1;11;Medio;Bachiller;No
18601;1;11;Medio;Bachiller;No
20508;1;12;Medio;Licenciatura;No
38927;1;12;Medio;Licenciatura;No
38411;1;12;Medio;Licenciatura;No
30685;1;12;Medio;Licenciatura;No
26426;1;12;Medio;Licenciatura;No
23678;1;12;Medio;Licenciatura;No
19639;2;6;Medio;Bachiller;No
11679;1;11;Alto;Bachiller;No
138606;1;12;Alto;Licenciatura;No
94951;1;12;Alto;Licenciatura;No
29144;1;12;Alto;Licenciatura;No
37342;1;12;Alto;Licenciatura;No
36482;1;12;Alto;Licenciatura;No
42201;1;12;Alto;Licenciatura;No
39958;1;12;Alto;Licenciatura;No
12397;1;11;Alto;Bachiller;No
19111;1;11;Alto;Bachiller;No
31384;1;12;Alto;Licenciatura;No
28314;1;11;Alto;Bachiller;No
24546;1;11;Alto;Bachiller;No
20446;1;11;Alto;Bachiller;No
10263;1;11;Bajo;Bachiller;No
17656;2;6;Bajo;Bachiller;No
247005;1;11;Bajo;Bachiller;No
10587;1;11;Medio;Bachiller;No
16759;1;11;Medio;Bachiller;No
17252;2;6;Medio;Bachiller;No
12721;2;11;Medio;Bachiller;No
241090;1;11;Medio;Bachiller;No
15078;2;6;Medio;Bachiller;No
11218;1;11;Medio;Bachiller;No
62424;1;11;Medio;Bachiller;No
43216;2;6;Medio;Bachiller;No
46618;2;6;Medio;Bachiller;No
30381;2;6;Medio;Bachiller;No
18317;1;11;Medio;Bachiller;No
19421;1;11;Medio;Bachiller;No
16932;1;11;Medio;Bachiller;No
16407;2;6;Medio;Bachiller;No
11619;2;6;Medio;Bachiller;No
19702;2;6;Medio;Bachiller;No
10900;2;6;Medio;Bachiller;No
35672;2;6;Alto;Bachiller;No
10482;1;11;Alto;Bachiller;No
13309;1;11;Alto;Bachiller;No
18454;1;11;Alto;Bachiller;No
44471;1;11;Alto;Bachiller;No
16909;1;11;Alto;Bachiller;No
10825;1;11;Alto;Bachiller;No
23970;1;11;Alto;Bachiller;No
10124;1;11;Alto;Bachiller;No
211986;1;11;Alto;Bachiller;No
79282;1;11;Alto;Bachiller;No
26911;1;11;Alto;Bachiller;No
13812;1;11;MuyBajo;Bachiller;No
224695;1;12;Bajo;Bachiller;No
20405;2;11;Bajo;Bachiller;No
23805;1;11;Bajo;Bachiller;No
14052;1;11;Medio;Bachiller;No
19250;1;11;Medio;Bachiller;No
38399;1;11;Alto;Bachiller;No
106094;2;4;MuyBajo;Bachiller;No
62088;1;12;Alto;Licenciatura;No
251838;2;4;MuyBajo;Bachiller;No
275956;2;4;MuyBajo;Bachiller;No
12919;1;4;MuyBajo;Bachiller;No
18275;1;11;Medio;Bachiller;No
77549;1;11;Alto;Licenciatura;No
15461;1;12;Alto;Bachiller;No
182888;1;12;Bajo;Bachiller;No
275730;1;12;Bajo;Bachiller;No
134370;1;12;Bajo;Bachiller;No
14445;1;1;Medio;Licenciatura;No
200150;1;1;Medio;Licenciatura;No
193336;1;11;Medio;Bachiller;No
11907;1;1;Medio;Licenciatura;No
192899;1;1;Medio;Licenciatura;No
32340;2;11;Alto;Bachiller;No
17942;2;11;Bajo;Bachiller;No
97726;2;11;Medio;Bachiller;No
11265;2;7;Medio;Bachiller;No
289068;2;11;Bajo;Licenciatura;No
241025;2;11;Bajo;Licenciatura;No
130413;2;11;Bajo;Licenciatura;No
110665;1;11;Bajo;Bachiller;No
27227;2;7;Alto;Bachiller;No
13253;2;11;Alto;Bachiller;No
19299;1;12;Alto;Bachiller;No
26642;1;11;Bajo;Bachiller;No
23904;2;11;Medio;Bachiller;No
101082;2;11;Medio;Bachiller;No
78534;2;5;Alto;Bachiller;No
17123;1;11;MuyBajo;Bachiller;No
18420;2;11;MuyBajo;Bachiller;No
22134;2;5;MuyBajo;Bachiller;No
122445;1;4;Bajo;Licenciatura;No
58405;1;4;Bajo;Licenciatura;No
11847;1;11;Medio;Bachiller;No
13222;1;11;Medio;Bachiller;No
15330;1;11;Medio;Bachiller;No
17481;1;11;Medio;Bachiller;No
12523;1;11;Medio;Bachiller;No
10099;1;11;Medio;Bachiller;No
16122;1;11;Medio;Bachiller;No
12898;1;11;Medio;Bachiller;No
19440;1;11;Medio;Bachiller;No
13456;1;11;Medio;Bachiller;No
19911;1;11;Medio;Bachiller;No
18700;1;11;Medio;Bachiller;No
13886;1;11;Medio;Bachiller;No
10464;1;11;Medio;Bachiller;No
19674;1;11;Medio;Bachiller;No
17719;1;11;Medio;Bachiller;No
19981;1;11;Medio;Bachiller;No
10124;1;11;Medio;Bachiller;No
16949;1;11;Medio;Bachiller;No
19856;1;11;Medio;Bachiller;No
12014;1;11;Medio;Bachiller;No
86249;1;11;MuyBajo;Licenciatura;No
52869;1;11;Medio;Bachiller;No
29171;2;11;Alto;Bachiller;No
48598;1;12;MuyBajo;Bachiller;No
61706;1;11;Medio;Licenciatura;No
16873;2;6;Medio;Bachiller;No
12841;2;6;Medio;Bachiller;No
16433;2;6;Medio;Bachiller;No
14950;2;6;Medio;Bachiller;No
16005;1;11;Medio;Bachiller;No
38995;2;6;Medio;Bachiller;No
15562;2;6;Medio;Bachiller;No
25376;2;6;Medio;Bachiller;No
15468;1;11;Alto;Bachiller;No
18427;1;11;Alto;Bachiller;No
18544;1;11;Alto;Bachiller;No
15186;1;11;Alto;Bachiller;No
15438;1;11;Alto;Bachiller;No
11252;1;11;Alto;Bachiller;No
32831;1;11;Alto;Bachiller;No
19112;1;11;Alto;Bachiller;No
14955;2;12;Bajo;Bachiller;No
11467;1;11;Medio;Bachiller;No
19723;2;6;Medio;Bachiller;No
19476;1;11;Medio;Bachiller;No
21165;1;11;Medio;Bachiller;No
18199;1;12;Alto;Licenciatura;No
19039;1;12;MuyBajo;Licenciatura;No
93859;1;12;Alto;Licenciatura;No
97514;1;12;Alto;Licenciatura;No
126723;1;12;Alto;Licenciatura;No
129142;1;12;Alto;Licenciatura;No
149928;1;12;Alto;Licenciatura;No
50661;1;12;Alto;Licenciatura;No
81188;1;12;Alto;Licenciatura;No
126989;1;12;MuyBajo;Licenciatura;No
80218;1;12;MuyBajo;Licenciatura;No
179599;1;12;MuyBajo;Licenciatura;No
95009;1;12;MuyBajo;Licenciatura;No
10361;1;1;Bajo;Licenciatura;No
102136;1;12;Medio;Bachiller;No
202258;1;10;Medio;Licenciatura;No
40465;1;4;Bajo;Licenciatura;No
62854;1;8;Bajo;Licenciatura;No
14126;1;12;MuyBajo;Bachiller;No
81679;2;11;Medio;Bachiller;No
74163;2;11;Medio;Bachiller;No
32728;2;11;Medio;Bachiller;No
15850;1;11;Medio;Bachiller;No
15793;2;11;Alto;Bachiller;No
201171;1;11;Alto;Bachiller;No
110723;1;11;Medio;Bachiller;No
66888;1;11;Alto;Bachiller;No
11787;1;6;Bajo;Bachiller;No
27224;1;4;Medio;Bachiller;No
13410;1;4;Medio;Bachiller;No
135709;1;12;Bajo;Licenciatura;No
120858;1;12;Bajo;Licenciatura;No
38885;1;11;Bajo;Bachiller;No
20145;1;12;MuyBajo;Bachiller;No
112336;1;12;Bajo;Bachiller;No
58816;1;12;Bajo;Bachiller;No
109050;1;12;Bajo;Bachiller;No
86946;1;9;Medio;Licenciatura;No
124723;1;9;Medio;Licenciatura;No
226832;1;9;Medio;Licenciatura;No
158837;1;9;Medio;Licenciatura;No
58895;1;9;Medio;Licenciatura;No
68291;1;9;Medio;Licenciatura;No
131333;1;9;Medio;Licenciatura;No
134214;1;9;Medio;Licenciatura;No
146680;1;9;Medio;Licenciatura;No
118601;1;9;Medio;Licenciatura;No
63486;1;9;Medio;Licenciatura;No
124433;1;9;Medio;Licenciatura;No
79569;1;9;Medio;Licenciatura;No
134313;1;9;Medio;Licenciatura;No
19648;1;4;Medio;Bachiller;No
12804;2;11;Medio;Bachiller;No
25859;1;4;Bajo;Bachiller;No
65034;1;4;Bajo;Bachiller;No
118253;2;11;Medio;Bachiller;No
44881;2;11;Medio;Bachiller;No
142111;2;11;Alto;Bachiller;No
75797;2;11;Alto;Bachiller;No
149352;2;11;Bajo;Bachiller;No
40665;2;11;Bajo;Bachiller;No
14376;2;11;Alto;Bachiller;No
58347;1;11;Bajo;Licenciatura;No
50239;2;11;Bajo;Bachiller;No
81394;2;11;Alto;Licenciatura;No
47819;2;11;Medio;Licenciatura;No
126954;1;11;Alto;Licenciatura;No
11333;2;6;Alto;Licenciatura;No
108759;2;5;Medio;Licenciatura;No
82904;2;5;Alto;Licenciatura;No
12834;1;10;Bajo;Bachiller;No
12921;1;10;Bajo;Bachiller;No
74667;1;12;Bajo;Bachiller;No
96897;2;11;Medio;Bachiller;No
61880;2;12;Bajo;Licenciatura;No
14878;2;7;Bajo;Bachiller;No
16009;2;7;Bajo;Bachiller;No
154929;1;10;Alto;Bachiller;No
249672;1;4;MuyBajo;Licenciatura;No
158912;1;4;MuyBajo;Licenciatura;No
293677;1;4;MuyBajo;Licenciatura;No
191368;1;4;MuyBajo;Licenciatura;No
56611;1;4;MuyBajo;Licenciatura;No
100172;1;9;Medio;Licenciatura;No
141120;1;9;Medio;Licenciatura;No
280284;1;9;Medio;Licenciatura;No
83655;1;9;Medio;Licenciatura;No
16287;2;11;Alto;Bachiller;No
12758;2;11;Bajo;Bachiller;No
83581;2;5;Alto;Licenciatura;No
38094;1;12;MuyBajo;Licenciatura;No
267073;2;11;Alto;Licenciatura;No
99490;2;11;Alto;Licenciatura;No
209903;2;11;Alto;Licenciatura;No
174695;2;11;Medio;Licenciatura;No
150925;2;11;Medio;Licenciatura;No
242356;2;11;Medio;Licenciatura;No
266323;2;11;Medio;Licenciatura;No
119999;1;12;Medio;Licenciatura;No
105210;1;12;Medio;Licenciatura;No
102646;1;12;Alto;Licenciatura;No
95782;1;12;Alto;Licenciatura;No
51366;1;12;Alto;Licenciatura;No
129504;1;12;Alto;Licenciatura;No
43331;2;11;MuyBajo;Bachiller;No
